site_id,case_id,z_agl_m,u,v,w,ws,wd,T,q,wind_dir_inflow,u_hub_inflow
OPE,case_ts008,100.0,4.261835098266602,3.521477460861206,-0.06092346832156181,5.528475284576416,230.43370056152344,288.0161437988281,0.009098592214286327,195.1999969482422,2.481332778930664
OPE,case_ts008,125.0,4.466371059417725,3.5764451026916504,-0.05850108340382576,5.721837997436523,231.3140106201172,287.95965576171875,0.009081205353140831,195.1999969482422,2.481332778930664
OPE,case_ts008,150.0,4.693365573883057,3.625044584274292,-0.0548410601913929,5.930314540863037,232.31834411621094,287.89385986328125,0.009058644063770771,195.1999969482422,2.481332778930664
OPE,case_ts008,175.0,4.9492411613464355,3.6672310829162598,-0.04968791455030441,6.159835338592529,233.4627227783203,287.81622314453125,0.009028799831867218,195.1999969482422,2.481332778930664
OPE,case_ts008,205.0,5.239654541015625,3.701608657836914,-0.04284942150115967,6.415285110473633,234.76031494140625,287.7232971191406,0.008988500572741032,195.1999969482422,2.481332778930664
OPE,case_ts008,235.0,5.569699287414551,3.725703239440918,-0.03415991738438606,6.700926303863525,236.2205047607422,287.6099548339844,0.008932841010391712,195.1999969482422,2.481332778930664
OPE,case_ts008,265.0,5.941534519195557,3.7347116470336914,-0.02334466204047203,7.01782751083374,237.84747314453125,287.46881103515625,0.008854422718286514,195.1999969482422,2.481332778930664
OPE,case_ts008,295.0,6.343997001647949,3.7203516960144043,-0.010653058998286724,7.354408264160156,239.611083984375,287.2923278808594,0.008743850514292717,195.1999969482422,2.481332778930664
OPE,case_ts008,300.0,6.2911577224731445,3.6940338611602783,-0.020409660413861275,7.295516014099121,239.57945251464844,287.3192138671875,0.008761052042245865,195.1999969482422,2.481332778930664
OPE,case_ts009,0.0,4.75300931930542,0.684516191482544,0.03232281282544136,4.802047252655029,261.80474853515625,288.9306640625,0.007027348503470421,239.10000610351562,2.9338278770446777
OPE,case_ts009,20.0,5.6959357261657715,0.799227774143219,0.017631374299526215,5.751734256744385,262.0126647949219,288.9122009277344,0.0070023443549871445,239.10000610351562,2.9338278770446777
OPE,case_ts009,35.0,6.188187599182129,0.8223413228988647,0.031395185738801956,6.242588520050049,262.4303894042969,288.89019775390625,0.006974935997277498,239.10000610351562,2.9338278770446777
OPE,case_ts009,55.0,6.535374164581299,0.8090633153915405,0.03258505463600159,6.585263729095459,262.9428405761719,288.8652648925781,0.006946503650397062,239.10000610351562,2.9338278770446777
OPE,case_ts009,80.0,6.825169563293457,0.7789209485054016,0.03720633685588837,6.869472503662109,263.4892883300781,288.83660888671875,0.006916853599250317,239.10000610351562,2.9338278770446777
OPE,case_ts009,100.0,7.097321510314941,0.7372661828994751,0.04193875566124916,7.135511875152588,264.0694274902344,288.8026428222656,0.006885235663503408,239.10000610351562,2.9338278770446777
OPE,case_ts009,125.0,7.374891757965088,0.6850074529647827,0.04684227332472801,7.4066362380981445,264.6933898925781,288.76104736328125,0.006850903388112783,239.10000610351562,2.9338278770446777
OPE,case_ts009,150.0,7.673550605773926,0.6214708685874939,0.052327465265989304,7.698675632476807,265.3697814941406,288.7087707519531,0.0068133058957755566,239.10000610351562,2.9338278770446777
OPE,case_ts009,175.0,8.005084037780762,0.5455887317657471,0.05884310230612755,8.02365493774414,266.10101318359375,288.6416015625,0.006772225722670555,239.10000610351562,2.9338278770446777
OPE,case_ts009,205.0,8.379141807556152,0.4565252959728241,0.06687803566455841,8.391569137573242,266.88140869140625,288.5536804199219,0.006727914325892925,239.10000610351562,2.9338278770446777
OPE,case_ts009,235.0,8.804187774658203,0.3541421890258789,0.07701556384563446,8.811307907104492,267.6965637207031,288.4365539550781,0.006681148894131184,239.10000610351562,2.9338278770446777
OPE,case_ts009,265.0,9.2875337600708,0.23966975510120392,0.08964808285236359,9.29062557220459,268.52178955078125,288.2781677246094,0.006633472628891468,239.10000610351562,2.9338278770446777
OPE,case_ts009,295.0,9.832615852355957,0.11690697073936462,0.10577233135700226,9.833311080932617,269.31878662109375,288.0620422363281,0.006587466690689325,239.10000610351562,2.9338278770446777
OPE,case_ts009,300.0,9.815154075622559,0.10893014073371887,0.11875207722187042,9.81575870513916,269.3641357421875,288.05963134765625,0.006587360519915819,239.10000610351562,2.9338278770446777
OPE,case_ts010,0.0,3.235459089279175,0.5500128269195557,0.020731916651129723,3.2818760871887207,260.3522033691406,291.5223083496094,0.009796147234737873,210.1999969482422,2.2656471729278564
OPE,case_ts010,20.0,3.848254442214966,0.6026893854141235,0.008525204844772816,3.8951632976531982,261.0989990234375,291.462646484375,0.00978523027151823,210.1999969482422,2.2656471729278564
OPE,case_ts010,35.0,4.156089782714844,0.5867341756820679,0.019152507185935974,4.197301387786865,261.9643859863281,291.3996276855469,0.00977384950965643,210.1999969482422,2.2656471729278564
OPE,case_ts010,55.0,4.369368553161621,0.5446180701255798,0.02126818150281906,4.40317964553833,262.8950500488281,291.3349914550781,0.009762277826666832,210.1999969482422,2.2656471729278564
OPE,case_ts010,80.0,4.547356128692627,0.4889948070049286,0.02592829428613186,4.573572158813477,263.8623352050781,291.2664794921875,0.0097501240670681,210.1999969482422,2.2656471729278564
OPE,case_ts010,100.0,4.71535587310791,0.42261815071105957,0.030857684090733528,4.734256744384766,264.8785095214844,291.191162109375,0.009736890904605389,210.1999969482422,2.2656471729278564
OPE,case_ts010,125.0,4.887698173522949,0.34550046920776367,0.03597741574048996,4.8998942375183105,265.95660400390625,291.1061096191406,0.009722092188894749,210.1999969482422,2.2656471729278564
OPE,case_ts010,150.0,5.074349880218506,0.25697416067123413,0.04147172346711159,5.080852508544922,267.1009216308594,291.00848388671875,0.009705275297164917,210.1999969482422,2.2656471729278564
OPE,case_ts010,175.0,5.283204555511475,0.15655548870563507,0.04760337993502617,5.285523414611816,268.30267333984375,290.89544677734375,0.009686020202934742,210.1999969482422,2.2656471729278564
OPE,case_ts010,205.0,5.520839214324951,0.04447069764137268,0.05477195605635643,5.5210185050964355,269.5384826660156,290.7643737792969,0.009663972072303295,210.1999969482422,2.2656471729278564
OPE,case_ts010,235.0,5.793055057525635,-0.07794292271137238,0.06347400695085526,5.793579578399658,270.7708435058594,290.6128234863281,0.0096388328820467,210.1999969482422,2.2656471729278564
OPE,case_ts010,265.0,6.104625701904297,-0.20742598176002502,0.07442577183246613,6.10814905166626,271.9460754394531,290.4389953613281,0.009610472247004509,210.1999969482422,2.2656471729278564
OPE,case_ts010,295.0,6.459221363067627,-0.3373914659023285,0.08822544664144516,6.468027114868164,272.9900817871094,290.2411193847656,0.009578926488757133,210.1999969482422,2.2656471729278564
OPE,case_ts010,300.0,6.436923027038574,-0.34401237964630127,0.09836805611848831,6.446109294891357,273.0591735839844,290.2477111816406,0.009579656645655632,210.1999969482422,2.2656471729278564
OPE,case_ts011,0.0,4.690680027008057,0.15986847877502441,0.04425910860300064,4.693403720855713,268.0480041503906,293.0420837402344,0.011376659385859966,259.20001220703125,2.9253480434417725
OPE,case_ts011,20.0,5.639754772186279,0.21225161850452423,0.03872442990541458,5.643747329711914,267.8446960449219,292.98822021484375,0.011370079591870308,259.20001220703125,2.9253480434417725
OPE,case_ts011,35.0,6.144304275512695,0.21767859160900116,0.05122923105955124,6.148159027099609,267.9709777832031,292.9234924316406,0.011361907236278057,259.20001220703125,2.9253480434417725
OPE,case_ts011,55.0,6.502664089202881,0.20355519652366638,0.05208536982536316,6.505849361419678,268.20703125,292.8518371582031,0.01135239377617836,259.20001220703125,2.9253480434417725
OPE,case_ts011,80.0,6.802402019500732,0.18151450157165527,0.05530022457242012,6.804823398590088,268.47149658203125,292.77276611328125,0.011341320350766182,259.20001220703125,2.9253480434417725
