site_id,case_id,z_agl_m,u,v,w,ws,wd,T,q,wind_dir_inflow,u_hub_inflow
TRN,case_ts003,245.0,2.542742967605591,6.696512699127197,0.21587152779102325,7.163017749786377,200.7923583984375,288.6295166015625,0.007870223373174667,192.6999969482422,3.40956974029541
TRN,case_ts003,280.0,2.7346596717834473,7.1033124923706055,0.2402876615524292,7.6115312576293945,201.05589294433594,288.5205383300781,0.007758080027997494,192.6999969482422,3.40956974029541
TRN,case_ts004,0.0,1.8660255670547485,0.8144195079803467,0.011208995245397091,2.036008358001709,246.42132568359375,291.1483459472656,0.00869447086006403,235.0,3.257993221282959
TRN,case_ts004,20.0,2.378472089767456,1.016202449798584,0.012284391559660435,2.5864641666412354,246.8654022216797,291.1477966308594,0.008691374212503433,235.0,3.257993221282959
TRN,case_ts004,40.0,2.650902032852173,1.1387227773666382,0.024655688554048538,2.88512921333313,246.75355529785156,291.1465148925781,0.008686821907758713,235.0,3.257993221282959
TRN,case_ts004,60.0,2.844409942626953,1.2380763292312622,0.027721630409359932,3.1021769046783447,246.47811889648438,291.1439514160156,0.00868065282702446,235.0,3.257993221282959
TRN,case_ts004,80.0,3.0057287216186523,1.3241406679153442,0.032865483313798904,3.2844715118408203,246.22463989257812,291.1393127441406,0.008672419935464859,235.0,3.257993221282959
TRN,case_ts004,85.0,2.9515349864959717,1.313373327255249,0.04839210584759712,3.230558395385742,246.01190185546875,291.14019775390625,0.00867395382374525,235.0,3.257993221282959
TRN,case_ts004,105.0,3.1561036109924316,1.3985185623168945,0.03847302868962288,3.452078342437744,246.1011199951172,291.1311950683594,0.008661278523504734,235.0,3.257993221282959
TRN,case_ts004,130.0,3.310065746307373,1.4558756351470947,0.04401708021759987,3.6160902976989746,246.25852966308594,291.1173095703125,0.008646019734442234,235.0,3.257993221282959
TRN,case_ts004,155.0,3.4790937900543213,1.4813841581344604,0.04995816573500633,3.7813479900360107,246.93588256835938,291.0943298339844,0.008625268936157227,235.0,3.257993221282959
TRN,case_ts004,160.0,3.449371337890625,1.4889367818832397,0.05141827464103699,3.7570061683654785,246.65234375,291.09771728515625,0.008627950213849545,235.0,3.257993221282959
TRN,case_ts004,185.0,3.6698665618896484,1.4522515535354614,0.05551633983850479,3.946765184402466,248.41014099121094,291.0583801269531,0.008598255924880505,235.0,3.257993221282959
TRN,case_ts004,215.0,3.878366470336914,1.3502401113510132,0.06146196648478508,4.106686592102051,250.8046112060547,291.0072021484375,0.00856599397957325,235.0,3.257993221282959
TRN,case_ts004,245.0,4.095970153808594,1.1841531991958618,0.06698302179574966,4.263706207275391,253.87530517578125,290.9403381347656,0.008530096150934696,235.0,3.257993221282959
TRN,case_ts004,280.0,4.323863506317139,0.9820774793624878,0.07260878384113312,4.433990478515625,257.2035217285156,290.8540344238281,0.008489479310810566,235.0,3.257993221282959
TRN,case_ts005,0.0,3.5438530445098877,1.2388529777526855,-0.0008394033065997064,3.7541511058807373,250.73150634765625,291.14605712890625,0.00904306024312973,246.8000030517578,4.981003761291504
TRN,case_ts005,20.0,4.509334087371826,1.507558822631836,0.004496979061514139,4.754663467407227,251.5142059326172,291.0924987792969,0.009055315516889095,246.8000030517578,4.981003761291504
